id,split,V,A,D,text,V_scaled,A_scaled,v_cell,a_cell,stimulus_id
Fermentation_HR5034_6278_6406,dev,2.7,3.4,3.1,"This claim by the wholesalers that H.R. 5034 ""does not amend"" federal regulations on alcohol is a straight up misrepresentation.",-0.1499999999999999,0.19999999999999996,1,1,emobank_Fermentation_HR5034_6278_6406
The_Black_Willow_17524_17621,train,3.5,3.12,3.0,"His mind's strangest fruit had ripened at last, and he found the taste less bitter than expected.",0.25,0.06000000000000005,1,1,emobank_The_Black_Willow_17524_17621
Nathans_Bylichka_11660_11759,train,2.75,3.0,3.0,"I noticed that there were some people on the street, people the same color as the soiled buildings.",-0.125,0.0,1,1,emobank_Nathans_Bylichka_11660_11759
hotel-california_21494_21522,train,2.9,2.9,2.9,I hadn't been counting days.,-0.050000000000000044,-0.050000000000000044,1,1,emobank_hotel-california_21494_21522
Nathans_Bylichka_965_1162,train,2.91,3.0,2.91,"I got older and went to school, then to college, and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs, webs of pulse that shook us until we could believe anything.",-0.04499999999999993,0.0,1,1,emobank_Nathans_Bylichka_965_1162
Nathans_Bylichka_35719_35841,train,2.7,3.2,2.7,"The light in the corners of my eyes rushed in, converging on the rosy glow around the stone, and for a moment I was blind.",-0.1499999999999999,0.10000000000000009,1,1,emobank_Nathans_Bylichka_35719_35841
Ohio_Steel_1446_1644,test,3.0,3.33,3.44,"Rather than sit back and wait for their jobs to be snatched away, the workers and local union members in the mills fought long and hard to be able to keep the factories open.",0.0,0.16500000000000004,1,1,emobank_Ohio_Steel_1446_1644
captured_moments_3338_3480,train,2.88,3.0,3.12,"I suppose I wish to show that I'm still capable of a certain authorial distance, a semblance of dispassionate observation.",-0.06000000000000005,0.0,1,1,emobank_captured_moments_3338_3480
WhereToHongKong_62455_62536,train,2.89,3.11,3.11,The bridges were barred by night with iron gates to keep the Chinese out.,-0.05499999999999994,0.05499999999999994,1,1,emobank_WhereToHongKong_62455_62536
SemEval_926,dev,3.0,3.0,2.86,Action intensity boosts vision,0.0,0.0,1,1,emobank_SemEval_926
anth_essay_4_950_1070,train,3.1,3.1,3.1,In turn communal identity can be formed around a language; it is used as the focal point around which the group gathers.,0.050000000000000044,0.050000000000000044,1,1,emobank_anth_essay_4_950_1070
WhatToHongKong_12062_12224,train,3.2,2.6,3.2,"If you want to learn something about tea, go to the Tea Shop at 149 Hollywood Road, or the Moon Garden Tea House at 5 Hoi Ping Road, Causeway Bay.",0.10000000000000009,-0.19999999999999996,1,1,emobank_WhatToHongKong_12062_12224
The_Black_Willow_10481_10500,train,3.0,2.9,3.1,"""Why do you write?""",0.0,-0.050000000000000044,1,1,emobank_The_Black_Willow_10481_10500
NYTnewswire4_3936_3992,test,3.0,3.0,3.1,Karen Rosen writes for The Atlanta Journal-Constitution.,0.0,0.0,1,1,emobank_NYTnewswire4_3936_3992
blog-new-year's-resolutions_152_423,train,3.1,3.3,3.1,"I mean, sure, I could take my pick of popular New Year's resolutions ; I could decide, on the first day of the new year, that this year, I'll start exercising more and eating better, or that I'll spend more time with my family and friends, or that I'll learn a new skill.",0.050000000000000044,0.1499999999999999,1,1,emobank_blog-new-year's-resolutions_152_423
A_defense_of_Michael_Moore_15485_15716,train,2.5,3.4,2.8,"Opinions may vary on how tasteless it was for Heston to hold a pro gun rally on the location of the nation's youngest school shooting months after the fact, but this sequence of ""Bowling"" is without doubt the most unfair to Heston.",-0.25,0.19999999999999996,1,1,emobank_A_defense_of_Michael_Moore_15485_15716
20020731-nyt_23886_24069,train,3.4,3.3,3.2,"The anonymous buyer, believed to be an individual collector who lives in the United States, made the winning bid in a fiercely contested nine-minute auction at Sotheby's in Manhattan.",0.19999999999999996,0.1499999999999999,1,1,emobank_20020731-nyt_23886_24069
wsj_2465_1139_1278,train,2.63,3.25,3.38,The drug lords who claimed responsibility said they would blow up the Bogota newspaper's offices if it continued to distribute in Medellin.,-0.18500000000000005,0.125,1,1,emobank_wsj_2465_1139_1278
20020731-nyt_37411_37581,train,2.7,3.2,3.0,"The court upheld the sentence of another death row inmate, Robert O. Marshall, convicted of arranging the murder of his wife at a picnic area on the Garden State Parkway.",-0.1499999999999999,0.10000000000000009,1,1,emobank_20020731-nyt_37411_37581
20020731-nyt_13952_13965,train,3.0,3.11,2.89,"""always felt""",0.0,0.05499999999999994,1,1,emobank_20020731-nyt_13952_13965
Nathans_Bylichka_14614_14634,train,3.0,3.2,3.1,“What do you think?”,0.0,0.10000000000000009,1,1,emobank_Nathans_Bylichka_14614_14634
Black_and_white_17551_17637,test,2.9,3.0,3.2,Kitsch is the epitome of all that is spurious in the life of our times.,-0.050000000000000044,0.0,1,1,emobank_Black_and_white_17551_17637
united1_1334_1467,train,3.6,3.7,3.4,"Offer is first-come, first-served and at this incredibly low rate, cabins are sure to sell out quickly, so call 1-800-822-2841 today!",0.30000000000000004,0.3500000000000001,1,2,emobank_united1_1334_1467
Homosexuality_2493_2499,train,3.5,3.7,3.1,"“sex,”",0.25,0.3500000000000001,1,2,emobank_Homosexuality_2493_2499
audubon1_3724_3895,train,3.6,3.7,3.5,I can assure you that thousands of Audubon Petitions can make a difference -- just as they did in a successful battle against an adverse wetlands proposal a few years ago!,0.30000000000000004,0.3500000000000001,1,2,emobank_audubon1_3724_3895
captured_moments_35640_35817,dev,2.44,3.67,3.56,"Most of his story I have pieced together since, but I understood enough as I knelt on his chest with my hands tight on his fleshy throat.",-0.28,0.33499999999999996,1,2,emobank_captured_moments_35640_35817
captured_moments_24869_24876,train,3.4,3.7,3.2,"""Emil!""",0.19999999999999996,0.3500000000000001,1,2,emobank_captured_moments_24869_24876
NYTnewswire4_2523_2590,train,2.9,3.7,2.6,"""and he said he felt like he was having an out-of-body experience.""",-0.050000000000000044,0.3500000000000001,1,2,emobank_NYTnewswire4_2523_2590
Fermentation_Eminent-Domain_5129_5331,train,2.4,3.7,3.2,"I'd be pissed that I'm forced now to put a place-name on my label that told my buyers nothing of real value about the wine behind my label and, in some cases, demonstrably lowered its perceived quality.",-0.30000000000000004,0.3500000000000001,1,2,emobank_Fermentation_Eminent-Domain_5129_5331
cable_spool_fort_6705_6709,test,3.3,3.8,3.1,Roy!,0.1499999999999999,0.3999999999999999,1,2,emobank_cable_spool_fort_6705_6709
Anti-Terrorist_1480_1488,train,2.9,3.9,3.4,Nuclear!,-0.050000000000000044,0.44999999999999996,1,2,emobank_Anti-Terrorist_1480_1488
Nathans_Bylichka_53471_53659,train,2.62,3.75,3.12,"He bashed up a set of stairs set into the side of the wall, and we chased up after him, heading up a huge staircase that seemed to go up for more stories than the building could have held.",-0.18999999999999995,0.375,1,2,emobank_Nathans_Bylichka_53471_53659
NYTnewswire7_135_185,train,3.5,3.8,3.3,RESPONSIBLE SEAFOOD SALES ARE THE CATCH OF THE DAY,0.25,0.3999999999999999,1,2,emobank_NYTnewswire7_135_185
defenders5_3662_3742,dev,3.11,3.67,3.11,That’s why your special financial support is so important — and urgently needed.,0.05499999999999994,0.33499999999999996,1,2,emobank_defenders5_3662_3742
wwf12_932_1053,train,3.43,3.71,3.29,"With your increased commitment, we can move forward to thwart the most serious threats to endangered ecosystems.",0.21500000000000008,0.355,1,2,emobank_wwf12_932_1053
SemEval_1193,train,2.56,3.67,2.67,Scam lures victims with free puppy offer,-0.21999999999999997,0.33499999999999996,1,2,emobank_SemEval_1193
Nathans_Bylichka_41366_41433,train,3.5,3.7,3.3,"I took it and, dropping to one knee, gave her fingers a small kiss.",0.25,0.3500000000000001,1,2,emobank_Nathans_Bylichka_41366_41433
appalachian1_113_210,train,3.57,4.0,4.0,IT AUTHORIZES YOU TO START ENJOYING AMC’S OUTDOOR ACTIVITIES IMMEDIATELY!,0.2849999999999999,0.5,1,2,emobank_appalachian1_113_210
easy_money_10822_10966,train,2.67,3.78,3.0,"It would have taken plenty to surprise me after what I had already seen, but My jaw was banging against my shoelaces when I rounded that corner.",-0.16500000000000004,0.3899999999999999,1,2,emobank_easy_money_10822_10966
cable_spool_fort_4979_4990,dev,2.4,3.9,3.6,"""Time out!""",-0.30000000000000004,0.44999999999999996,1,2,emobank_cable_spool_fort_4979_4990
detroit_13679_13703,train,2.7,3.9,3.0,You gotta be kidding me!,-0.1499999999999999,0.44999999999999996,1,2,emobank_detroit_13679_13703
SemEval_1442,train,3.6,3.7,3.4,The breast cancer breakthrough saving 1000 women a year,0.30000000000000004,0.3500000000000001,1,2,emobank_SemEval_1442
SemEval_1470,train,2.6,3.7,3.0,Frantic 911 call in Ryan O'Neal case,-0.19999999999999996,0.3500000000000001,1,2,emobank_SemEval_1470
Nathans_Bylichka_51878_51937,train,2.7,3.7,3.2,"Even if you did find this vampire cat, he’d tear you apart!",-0.1499999999999999,0.3500000000000001,1,2,emobank_Nathans_Bylichka_51878_51937
warner1_255_310,train,3.6,3.7,3.3,Finally television that’s smart enough for New Yorkers!,0.30000000000000004,0.3500000000000001,1,2,emobank_warner1_255_310
hsus4_3962_4057,dev,2.4,3.8,3.2,Please help us carry this message to others so that animal cruelty and abuse can be eliminated.,-0.30000000000000004,0.3999999999999999,1,2,emobank_hsus4_3962_4057
captured_moments_17939_17947,train,3.0,3.8,3.1,"""Nardo!""",0.0,0.3999999999999999,1,2,emobank_captured_moments_17939_17947
Nathans_Bylichka_9775_9790,dev,2.6,3.7,3.7,“That’s enough!,-0.19999999999999996,0.3500000000000001,1,2,emobank_Nathans_Bylichka_9775_9790
detroit_16320_16354,train,2.9,3.8,3.2,Don't forget about the back taxes!,-0.050000000000000044,0.3999999999999999,1,2,emobank_detroit_16320_16354
Nathans_Bylichka_54832_54840,train,3.27,4.0,3.18,“Nathan!,0.135,0.5,1,2,emobank_Nathans_Bylichka_54832_54840
Nathans_Bylichka_51309_51320,train,2.4,3.8,3.2,he shouted.,-0.30000000000000004,0.3999999999999999,1,2,emobank_Nathans_Bylichka_51309_51320
SemEval_716,train,2.4,3.8,3.1,Israeli woman's tirade spurs PM outrage,-0.30000000000000004,0.3999999999999999,1,2,emobank_SemEval_716
lw1_245_308,train,3.0,3.83,2.83,"A gasp from the psychic broke her silent vigil, and she turned.",0.0,0.41500000000000004,1,2,emobank_lw1_245_308
Nathans_Bylichka_51701_51730,train,2.7,4.0,3.5,"“Listen, man, he’s not there!",-0.1499999999999999,0.5,1,2,emobank_Nathans_Bylichka_51701_51730
lw1_539_585,train,3.64,4.09,3.37,"""Tarrin says the planet's a freaking gemstone!",0.32000000000000006,0.5449999999999999,1,2,emobank_lw1_539_585
detroit_707_778,train,2.7,3.7,3.2,Some of us (and lots of New Yorkers) pay that much in rent every month!,-0.1499999999999999,0.3500000000000001,1,2,emobank_detroit_707_778
Nathans_Bylichka_49247_49365,train,2.5,3.7,3.1,"Things with scales and claws kept flailing against me, pressing me into the wall, but I took a breath and kept moving.",-0.25,0.3500000000000001,1,2,emobank_Nathans_Bylichka_49247_49365
602CZL285_2118_2138,train,3.33,3.89,3.11,Mark your calendars!,0.16500000000000004,0.44500000000000006,1,2,emobank_602CZL285_2118_2138
SemEval_927,train,2.8,3.7,3.1,Why the smell of a man's armpit is a turn-on,-0.10000000000000009,0.3500000000000001,1,2,emobank_SemEval_927
captured_moments_19313_19319,train,3.2,4.1,3.2,"""Hah!""",0.10000000000000009,0.5499999999999998,1,2,emobank_captured_moments_19313_19319
The_Black_Willow_10406_10468,train,2.6,3.7,3.9,"""That is precisely why I must excise this malignant instinct!""",-0.19999999999999996,0.3500000000000001,1,2,emobank_The_Black_Willow_10406_10468
Nathans_Bylichka_54804_54840,train,2.9,3.7,3.4,"Then I heard Nepthys shout, “Nathan!",-0.050000000000000044,0.3500000000000001,1,2,emobank_Nathans_Bylichka_54804_54840
detroit_16938_17038,train,2.7,3.7,2.8,"I, too checked out a few listings for under $1,000 and was absolutely shocked at the property taxes.",-0.1499999999999999,0.3500000000000001,1,2,emobank_detroit_16938_17038
cable_spool_fort_5158_5162,train,3.5,3.9,3.4,Roy!,0.25,0.44999999999999996,1,2,emobank_cable_spool_fort_5158_5162
captured_moments_19360_19418,train,2.8,3.8,3.8,"""You'll never be free of me, old man!""",-0.10000000000000009,0.3999999999999999,1,2,emobank_captured_moments_19360_19418
118CWL050_3607_3658,train,3.4,3.7,3.0,"When you give to Big Sisters, you can get 50% back!",0.19999999999999996,0.3500000000000001,1,2,emobank_118CWL050_3607_3658
Nathans_Bylichka_52121_52192,train,2.71,3.71,3.29,I whirled around and threw up my arm just in time to knock Dvorov away.,-0.14500000000000002,0.355,1,2,emobank_Nathans_Bylichka_52121_52192
defenders5_205_244,train,3.0,3.8,3.3,This wolf will be running for its life!,0.0,0.3999999999999999,1,2,emobank_defenders5_205_244
IFAW1_2575_2995,train,3.4,3.8,3.6,"Whether it is to fund additional land for the Addo elephant park in South Africa where 29 calves were born this year or our partnership with Future Generations to save vital habitat for moon bears, bengal tigers and other animals, or our response to move orphaned lions to 500 acres of protected African bush where they will live safely for the rest of their lives… we are committed to the concept of ANIMAL SANCTUARIES.",0.19999999999999996,0.3999999999999999,1,2,emobank_IFAW1_2575_2995
wsj_0151_896_923,train,3.6,3.7,3.4,"""the company is on a roll.""",0.30000000000000004,0.3500000000000001,1,2,emobank_wsj_0151_896_923
cable_spool_fort_2091_2154,train,3.0,3.8,2.8,Chad felt his heart beat a little faster and his cheeks burned.,0.0,0.3999999999999999,1,2,emobank_cable_spool_fort_2091_2154
Nathans_Bylichka_37808_37815,train,3.1,3.8,3.0,“What!”,0.050000000000000044,0.3999999999999999,1,2,emobank_Nathans_Bylichka_37808_37815
114CUL057_18_67,train,3.75,3.63,3.12,"Come one, Come all to the Inaugural Jameson Grill",0.375,0.31499999999999995,2,1,emobank_114CUL057_18_67
SemEval_1223,train,3.7,3.2,3.3,Technology may save India's river dolphins,0.3500000000000001,0.10000000000000009,2,1,emobank_SemEval_1223
vampires_2482_2500,train,3.88,3.5,3.5,"Ahh, the classics.",0.43999999999999995,0.25,2,1,emobank_vampires_2482_2500
WhereToHongKong_56684_56816,train,3.89,3.11,3.22,"The river also irrigates the carefully tended surrounding farmlands, creating a beautifully lush, subtropical scene.",0.44500000000000006,0.05499999999999994,2,1,emobank_WhereToHongKong_56684_56816
112C-L015_1189_1240,train,3.78,3.44,3.56,It can certainly make happy holiday memories.,0.3899999999999999,0.21999999999999997,2,1,emobank_112C-L015_1189_1240
wsj_0120_4316_4362,train,3.89,3.44,3.78,"""We're gaining 1,200 new customers each week,""",0.44500000000000006,0.21999999999999997,2,1,emobank_wsj_0120_4316_4362
NYTnewswire6_1387_1626,train,3.8,3.6,3.3,"Aug. 15, her actual birthday, will see her in Maine at an annual gathering of nieces, nephews, their offspring and friends, who for many years have rolled a joined birthday celebration for several members of the group into a jolly reunion.",0.3999999999999999,0.30000000000000004,2,1,emobank_NYTnewswire6_1387_1626
SemEval_866,test,3.67,3.33,3.56,Ferrer victorious in Spanish duel,0.33499999999999996,0.16500000000000004,2,1,emobank_SemEval_866
SemEval_768,train,3.8,2.6,3.2,Travel+Leisure: Next island hot spot: St. Lucia,0.3999999999999999,-0.19999999999999996,2,1,emobank_SemEval_768
118CWL049_2036_2156,train,3.9,3.6,3.5,Imagine the difference the community could make if each congregation pledged its support of one Big Sisters match!,0.44999999999999996,0.30000000000000004,2,1,emobank_118CWL049_2036_2156
lessig_blog-carbon_1704_1721,train,4.0,3.22,3.33,Perfect solution.,0.5,0.1100000000000001,2,1,emobank_lessig_blog-carbon_1704_1721
Tupelo-Honey-Cafe_3696_3711,train,4.0,3.57,3.29,Everybody wins.,0.5,0.2849999999999999,2,1,emobank_Tupelo-Honey-Cafe_3696_3711
audubon1_5798_5868,train,3.7,3.2,3.0,“Audubon is truly making a difference for wildlife refuges everywhere”,0.3500000000000001,0.10000000000000009,2,1,emobank_audubon1_5798_5868
IntroDublin_3575_3590,train,3.88,3.12,3.25,Enjoying Dublin,0.43999999999999995,0.06000000000000005,2,1,emobank_IntroDublin_3575_3590
110CYL068_276_386,dev,3.7,3.1,3.3,"She tells me that the 3,666 people we helped find jobs in 1998 earned approximately $49 million dollars.",0.3500000000000001,0.050000000000000044,2,1,emobank_110CYL068_276_386
NYTnewswire6_6021_6101,train,3.89,3.56,3.44,"""It seems she loves soups,"" said Siegel, ""so I am picking up on her vichyssoise.",0.44500000000000006,0.28,2,1,emobank_NYTnewswire6_6021_6101
118CWL050_1833_1925,dev,3.8,3.4,3.3,"Not only did I have a lot of fun with my Big Sister, but I learned a lot from her too.",0.3999999999999999,0.19999999999999996,2,1,emobank_118CWL050_1833_1925
20020731-nyt_21693_21783,train,3.78,3.11,3.44,"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,""",0.3899999999999999,0.05499999999999994,2,1,emobank_20020731-nyt_21693_21783
Madame_White_Snake_8293_8606,train,4.0,3.44,2.89,"“We have a love bond between us, as constant as the T’ai Mountains and the Eastern Sea, and we must live and die together. Please, since we are already married, take me back, and let’s stay together the rest of our lives. Wouldn’t that be wonderful?”",0.5,0.21999999999999997,2,1,emobank_Madame_White_Snake_8293_8606
The_Black_Willow_16538_16592,train,3.8,3.5,3.3,"""This is one of the strongest works I've read in ages.",0.3999999999999999,0.25,2,1,emobank_The_Black_Willow_16538_16592
captured_moments_23282_23288,train,3.71,3.29,3.14,"""Yes.""",0.355,0.14500000000000002,2,1,emobank_captured_moments_23282_23288
SemEval_1454,train,3.88,3.62,3.25,New cancer drug to save a thousand lives a year,0.43999999999999995,0.31000000000000005,2,1,emobank_SemEval_1454
118CWL050_930_1091,train,3.8,3.6,3.3,"Thanks to our Big Sisters volunteers, these young people are self-confident, believe in themselves and are beginning to realize their full potential.",0.3999999999999999,0.30000000000000004,2,1,emobank_118CWL050_930_1091
Fermentation_HR5034_14405_14419,train,3.7,2.9,3.0,Thanks for it.,0.3500000000000001,-0.050000000000000044,2,1,emobank_Fermentation_HR5034_14405_14419
Seedbombing_3420_3429,train,4.0,3.6,3.6,5. Enjoy.,0.5,0.30000000000000004,2,1,emobank_Seedbombing_3420_3429
Anti-Terrorist_5315_5332,dev,4.0,3.09,2.82,Blessings to you.,0.5,0.04499999999999993,2,1,emobank_Anti-Terrorist_5315_5332
appalachian1_5401_5622,train,3.7,2.9,3.4,"Last year more than 1,000 members contributed more than 70,000 hours to our challenging and rewarding pro bono activities, in cooperation with state and municipal agencies, and other nonprofit groups that share our goals.",0.3500000000000001,-0.050000000000000044,2,1,emobank_appalachian1_5401_5622
guidedogs1_2884_3066,train,3.7,3.2,3.4,“Sometimes you never see the good work your money does. I see the results... the guide does I’ve helped sponsor dramatically improve the lives of the men and women who receive them.”,0.3500000000000001,0.10000000000000009,2,1,emobank_guidedogs1_2884_3066
WhereToHongKong_43429_43625,train,3.7,3.6,3.2,"Also in front of the ferry terminal is a new Cyber fountain, with 86 water spouts that shoot up to 70 m (230 ft) and are illuminated at night by 288 spotlights producing 80 colors.",0.3500000000000001,0.30000000000000004,2,1,emobank_WhereToHongKong_43429_43625
united1_50_120,dev,3.8,3.5,3.5,"Earn up to 15,000 Mileage Plus® bonus miles on your choice of cruises!",0.3999999999999999,0.25,2,1,emobank_united1_50_120
captured_moments_20201_20224,train,3.8,3.3,3.1,"""The critics liked it.""",0.3999999999999999,0.1499999999999999,2,1,emobank_captured_moments_20201_20224
SemEval_1081,test,3.88,3.5,3.25,Canadian breakthrough offers hope on autism,0.43999999999999995,0.25,2,1,emobank_SemEval_1081
114CUL057_921_1001,train,3.8,3.5,3.3,"We'll prepare a hog roast and hot dogs for the kids, with all the fixings.",0.3999999999999999,0.25,2,1,emobank_114CUL057_921_1001
captured_moments_19320_19359,train,3.8,3.4,2.8,She wrapped her arms around my stomach.,0.3999999999999999,0.19999999999999996,2,1,emobank_captured_moments_19320_19359
captured_moments_24119_24143,train,3.9,3.4,3.1,I liked him immediately.,0.44999999999999996,0.19999999999999996,2,1,emobank_captured_moments_24119_24143
Uprooted_Bike_3670_3701,dev,4.0,3.5,3.2,"""I love what you do,"" she said.",0.5,0.25,2,1,emobank_Uprooted_Bike_3670_3701
detroit_8590_8679,train,3.8,3.5,3.0,You are exactly the kind of person who gives me back the hope I lost on my way into town.,0.3999999999999999,0.25,2,1,emobank_detroit_8590_8679
alumnifund1_2049_2066,train,3.8,3.1,3.1,"With best wishes,",0.3999999999999999,0.050000000000000044,2,1,emobank_alumnifund1_2049_2066
110CYL072_836_851,train,3.87,3.25,3.5,Goodwill works.,0.43500000000000005,0.125,2,1,emobank_110CYL072_836_851
detroit_5833_5844,train,3.7,3.0,3.1,Great post.,0.3500000000000001,0.0,2,1,emobank_detroit_5833_5844
wildelifewatch1_1958_2098,train,3.8,3.6,3.9,The feeling that you are a real partner in helping us achieve victories for wildlife is probably the biggest benefit of membership there is.,0.3999999999999999,0.30000000000000004,2,1,emobank_wildelifewatch1_1958_2098
captured_moments_24578_24590,train,3.88,3.25,3.12,"""Thank you.""",0.43999999999999995,0.125,2,1,emobank_captured_moments_24578_24590
captured_moments_24591_24651,train,3.8,3.5,3.5,"Stepping into the living room, he said, ""A beautiful house.""",0.3999999999999999,0.25,2,1,emobank_captured_moments_24591_24651
aspca1_4202_4248,train,4.0,3.57,3.29,He is the pride and joy of this loving family!,0.5,0.2849999999999999,2,1,emobank_aspca1_4202_4248
110CYL072_413_518,train,3.8,3.3,3.2,"Last year, Goodwill placed 511 people in jobs, more than double the number we placed in 1993.",0.3999999999999999,0.1499999999999999,2,1,emobank_110CYL072_413_518
Seedbombing_5623_5644,train,4.0,3.5,3.17,That was nice of you.,0.5,0.25,2,1,emobank_Seedbombing_5623_5644
captured_moments_5855_5869,test,3.8,3.4,3.2,"""It amuses me.",0.3999999999999999,0.19999999999999996,2,1,emobank_captured_moments_5855_5869
hotel-california_16690_16723,train,3.9,3.5,3.5,"“All the luxuries money can buy,”",0.44999999999999996,0.25,2,1,emobank_hotel-california_16690_16723
SemEval_76,train,3.78,3.22,3.56,Active peace brings the promise of development,0.3899999999999999,0.1100000000000001,2,1,emobank_SemEval_76
SemEval_737,train,3.7,3.2,3.1,Amazon.com has 'best ever' sales,0.3500000000000001,0.10000000000000009,2,1,emobank_SemEval_737
NWF1_5357_5367,dev,4.0,3.7,3.0,Thank you!,0.5,0.3500000000000001,2,2,emobank_NWF1_5357_5367
SemEval_759,train,4.33,4.22,3.67,News Baby pandas! Baby pandas! Baby pandas!,0.665,0.6099999999999999,2,2,emobank_SemEval_759
WhereToHongKong_50043_50095,train,3.8,3.9,3.1,Macau’s casinos are a source of non-stop excitement.,0.3999999999999999,0.44999999999999996,2,2,emobank_WhereToHongKong_50043_50095
SemEval_932,train,4.0,3.7,3.3,Boy missing since 2002 found alive,0.5,0.3500000000000001,2,2,emobank_SemEval_932
captured_moments_7553_7566,train,4.37,4.12,3.5,"I'm in love.""",0.685,0.56,2,2,emobank_captured_moments_7553_7566
Fermentation_Eminent-Domain_4473_4487,train,4.11,3.78,3.22,I love it Tom.,0.5550000000000002,0.3899999999999999,2,2,emobank_Fermentation_Eminent-Domain_4473_4487
Uprooted_Bike_3670_3691,train,4.2,3.9,3.2,"""I love what you do,""",0.6000000000000001,0.44999999999999996,2,2,emobank_Uprooted_Bike_3670_3691
captured_moments_33365_33387,train,4.4,4.1,3.8,"""Tell her I love her.""",0.7000000000000002,0.5499999999999998,2,2,emobank_captured_moments_33365_33387
Acephalous-Internet_1795_1799,train,4.3,4.3,3.1,Wow.,0.6499999999999999,0.6499999999999999,2,2,emobank_Acephalous-Internet_1795_1799
The_Black_Willow_1491_1616,train,3.8,3.9,3.3,"They gazed at each other, lost in the rapture of love based so deeply within their hearts that they had never seen it before.",0.3999999999999999,0.44999999999999996,2,2,emobank_The_Black_Willow_1491_1616
20020731-nyt_25143_25174,train,4.56,4.0,3.78,"""I am thrilled with the price.""",0.7799999999999998,0.5,2,2,emobank_20020731-nyt_25143_25174
WhereToHongKong_53329_53408,train,3.75,3.75,3.37,"The ingredients, especially the fresh fish and seafood, are first-rate.",0.375,0.375,2,2,emobank_WhereToHongKong_53329_53408
guidedogs1_2217_2263,train,4.1,4.1,4.1,"With my Lab, Jay, I feel so wonderfully FREE!”",0.5499999999999998,0.5499999999999998,2,2,emobank_guidedogs1_2217_2263
Nathans_Bylichka_41559_41573,dev,4.0,4.1,3.4,"“Oh, precious!",0.5,0.5499999999999998,2,2,emobank_Nathans_Bylichka_41559_41573
warner1_951_1024,train,3.71,3.71,3.14,DTV is the SMARTEST and most exciting innovation to happen to television.,0.355,0.355,2,2,emobank_warner1_951_1024
appalachian1_602_670,train,3.87,3.87,3.25,And join the fun while making a real difference for the environment!,0.43500000000000005,0.43500000000000005,2,2,emobank_appalachian1_602_670
audubon2_4069_4176,train,3.7,3.7,3.2,"P.S. On behalf of everyone here at the National Audubon Society, we look forward to saying, “Welcome back!”",0.3500000000000001,0.3500000000000001,2,2,emobank_audubon2_4069_4176
captured_moments_28753_28863,train,4.38,3.88,3.13,"For a perfect moment, Emil and Tasha and I were one entity, laughing until our lungs hurt.",0.69,0.43999999999999995,2,2,emobank_captured_moments_28753_28863
captured_moments_28728_28752,train,4.3,4.4,3.4,"""My God, yes, yes, yes!""",0.6499999999999999,0.7000000000000002,2,2,emobank_captured_moments_28728_28752
appalachian1_696_721,train,3.83,3.83,3.5,You name it—we’ve got it!,0.41500000000000004,0.41500000000000004,2,2,emobank_appalachian1_696_721
115CVL036_1742_1858,test,3.8,3.7,3.8,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.,0.3999999999999999,0.3500000000000001,2,2,emobank_115CVL036_1742_1858
Seedbombing_5588_5622,train,4.0,3.8,3.2,"Hey Brian, thanks for stopping by!",0.5,0.3999999999999999,2,2,emobank_Seedbombing_5588_5622
vampires_4335_4351,train,4.0,3.86,3.14,I like twilight!,0.5,0.42999999999999994,2,2,emobank_vampires_4335_4351
captured_moments_13169_13276,train,3.7,3.8,3.2,"Tasha and I became lovers that evening, after a good dinner of paella at her apartment.",0.3500000000000001,0.3999999999999999,2,2,emobank_captured_moments_13169_13276
NYTnewswire8_2648_2671,train,3.91,3.82,2.91,"""exciting developments""",0.45500000000000007,0.4099999999999999,2,2,emobank_NYTnewswire8_2648_2671
marine1_2239_2254,train,4.11,4.0,3.0,Definitely yes!,0.5550000000000002,0.5,2,2,emobank_marine1_2239_2254
Uprooted_Bike_6076_6115,test,3.9,3.9,3.1,"Tried/shared/re-tweeted, with pleasure!",0.44999999999999996,0.44999999999999996,2,2,emobank_Uprooted_Bike_6076_6115
captured_moments_23398_23424,train,4.0,4.12,3.5,And then we did make love.,0.5,0.56,2,2,emobank_captured_moments_23398_23424
warner1_673_700,train,4.12,3.75,3.25,And the connection is FREE!,0.56,0.375,2,2,emobank_warner1_673_700
vampires_341_362,train,4.0,3.88,3.38,"""Love at First Bite """,0.5,0.43999999999999995,2,2,emobank_vampires_341_362
20020731-nyt_22221_22257,train,3.83,3.67,3.33,every day full of joy and energized.,0.41500000000000004,0.33499999999999996,2,2,emobank_20020731-nyt_22221_22257
114CUL057_358_422,train,3.9,3.8,3.1,A fund raiser dedicated to you and your family having fun!,0.44999999999999996,0.3999999999999999,2,2,emobank_114CUL057_358_422
littleshelter2_1448_1478,train,4.37,4.37,3.18,Happy Holidays from all of us!,0.685,0.685,2,2,emobank_littleshelter2_1448_1478
vampires_4446_4474,train,4.6,4.3,3.7,lol Wonderful Simply Superb!,0.7999999999999998,0.6499999999999999,2,2,emobank_vampires_4446_4474
hotel-california_5042_5118,train,3.7,3.7,3.4,“You're going to be delighted. Destination everywhere. Destination nowhere.”,0.3500000000000001,0.3500000000000001,2,2,emobank_hotel-california_5042_5118
